,高雄時間,同意票,不同意票,同意比例,有效票,無效票,投票人數,已開投票所投票人總數,投票率,應送行政區,已送行政區,應送開票所,已送開票所,行政區
267,2020-06-06 17:01:29,8740,238,34.47,8978,74,9052,20783,43.55,1,0,25,21,燕巢區
268,2020-06-06 17:01:29,14297,439,33.69,14736,88,14824,33828,43.82,1,0,41,34,路竹區
269,2020-06-06 17:01:29,2475,91,38.52,2566,21,2587,6067,42.64,1,0,12,11,田寮區
270,2020-06-06 17:01:29,9305,258,39.03,9563,64,9627,21083,45.66,1,0,21,19,阿蓮區
271,2020-06-06 17:01:30,2976,72,25.44,3048,18,3066,7243,42.33,1,0,12,9,永安區
272,2020-06-06 17:01:30,7414,265,29.54,7679,49,7728,17155,45.05,1,0,24,17,湖內區
273,2020-06-06 17:01:30,9499,279,37.23,9778,51,9829,22764,43.18,1,0,21,19,茄萣區
274,2020-06-06 17:01:31,2048,126,18.78,2174,30,2204,8062,27.34,1,0,12,8,六龜區
275,2020-06-06 17:01:31,5319,164,33.42,5483,40,5523,13866,39.83,1,0,18,16,彌陀區
276,2020-06-06 17:01:31,6049,254,19.64,6303,42,6345,17174,36.95,1,0,35,21,旗山區
277,2020-06-06 17:01:31,4289,189,12.57,4478,39,4517,15510,29.12,1,0,32,15,美濃區
278,2020-06-06 17:01:31,9764,265,32.25,10029,57,10086,21044,47.93,1,0,28,20,梓官區
279,2020-06-06 17:01:32,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
280,2020-06-06 17:01:32,1989,93,19.43,2082,15,2097,7803,26.87,1,0,10,8,杉林區
281,2020-06-06 17:01:32,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
282,2020-06-06 17:01:32,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
283,2020-06-06 17:01:32,887,44,16.98,931,8,939,4072,23.06,1,0,7,5,甲仙區
284,2020-06-06 17:01:32,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
285,2020-06-06 17:02:22,363516,10364,15.81,373880,2115,375995,925521,40.63,38,3,1823,856,高雄市
286,2020-06-06 17:02:22,7566,189,35.87,7755,51,7806,17603,44.34,1,0,24,21,鹽埕區
287,2020-06-06 17:02:23,21978,546,16.96,22524,110,22634,54053,41.87,1,0,89,41,小港區
288,2020-06-06 17:02:23,25847,697,16.43,26544,140,26684,62828,42.47,1,0,119,55,前鎮區
289,2020-06-06 17:02:23,24926,658,16.45,25584,118,25702,62464,41.15,1,0,99,44,楠梓區
290,2020-06-06 17:02:23,10288,264,9.07,10552,53,10605,27505,38.56,1,0,77,24,鼓山區
291,2020-06-06 17:02:23,8714,235,36.76,8949,45,8994,21939,41.0,1,0,22,21,前金區
292,2020-06-06 17:02:23,6184,165,25.82,6349,40,6389,14044,45.49,1,0,18,11,旗津區
293,2020-06-06 17:02:23,25406,653,9.03,26059,124,26183,58147,45.03,1,0,189,49,三民區
294,2020-06-06 17:02:23,21595,552,15.13,22147,100,22247,53420,41.65,1,0,116,48,苓雅區
295,2020-06-06 17:02:23,15961,415,36.78,16376,80,16456,39748,41.4,1,0,42,39,新興區
296,2020-06-06 17:02:23,15928,446,5.42,16374,90,16464,47629,34.57,1,0,228,41,鳳山區
297,2020-06-06 17:02:23,18458,559,11.67,19017,101,19118,60259,31.73,1,0,103,50,左營區
298,2020-06-06 17:02:24,11455,357,14.48,11812,59,11871,31788,37.34,1,0,72,31,岡山區
299,2020-06-06 17:02:24,11176,336,19.4,11512,80,11592,26372,43.96,1,0,51,26,林園區
300,2020-06-06 17:02:24,14297,439,33.69,14736,88,14824,33828,43.82,1,0,41,34,路竹區
301,2020-06-06 17:02:24,8122,187,20.85,8309,34,8343,19409,42.99,1,0,28,15,鳥松區
302,2020-06-06 17:02:24,8273,245,11.18,8518,44,8562,18647,45.92,1,0,47,14,仁武區
303,2020-06-06 17:02:24,9765,260,27.34,10025,51,10076,22970,43.87,1,0,32,21,大樹區
304,2020-06-06 17:02:24,2475,91,38.52,2566,21,2587,6067,42.64,1,0,12,11,田寮區
305,2020-06-06 17:02:24,8740,238,34.47,8978,74,9052,20783,43.55,1,0,25,21,燕巢區
306,2020-06-06 17:02:24,6998,179,7.37,7177,46,7223,18040,40.04,1,0,81,18,大寮區
307,2020-06-06 17:02:24,9243,254,31.57,9497,59,9556,20341,46.98,1,0,24,18,大社區
308,2020-06-06 17:02:24,6271,213,19.25,6484,36,6520,12599,51.75,1,0,31,14,橋頭區
309,2020-06-06 17:02:24,9305,258,39.03,9563,64,9627,21083,45.66,1,0,21,19,阿蓮區
310,2020-06-06 17:02:25,2048,126,18.78,2174,30,2204,8062,27.34,1,0,12,8,六龜區
311,2020-06-06 17:02:25,9764,265,32.25,10029,57,10086,21044,47.93,1,0,28,20,梓官區
312,2020-06-06 17:02:25,9499,279,37.23,9778,51,9829,22764,43.18,1,0,21,19,茄萣區
313,2020-06-06 17:02:25,7414,265,29.54,7679,49,7728,17155,45.05,1,0,24,17,湖內區
314,2020-06-06 17:02:25,887,44,16.98,931,8,939,4072,23.06,1,0,7,5,甲仙區
315,2020-06-06 17:02:25,1989,93,19.43,2082,15,2097,7803,26.87,1,0,10,8,杉林區
316,2020-06-06 17:02:25,4289,189,12.57,4478,39,4517,15510,29.12,1,0,32,15,美濃區
317,2020-06-06 17:02:25,5319,164,33.42,5483,40,5523,13866,39.83,1,0,18,16,彌陀區
318,2020-06-06 17:02:25,2976,72,25.44,3048,18,3066,7243,42.33,1,0,12,9,永安區
319,2020-06-06 17:02:25,6049,254,19.64,6303,42,6345,17174,36.95,1,0,35,21,旗山區
320,2020-06-06 17:02:26,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
321,2020-06-06 17:02:26,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
322,2020-06-06 17:02:26,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
323,2020-06-06 17:02:26,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
324,2020-06-06 17:03:16,427983,12036,18.61,440019,2463,442482,1077168,41.08,38,5,1823,972,高雄市
325,2020-06-06 17:03:17,28589,744,18.87,29333,135,29468,71392,41.28,1,0,99,50,楠梓區
326,2020-06-06 17:03:17,32437,820,11.53,33257,167,33424,74773,44.7,1,0,189,61,三民區
327,2020-06-06 17:03:17,12964,335,11.43,13299,63,13362,34132,39.15,1,0,77,29,鼓山區
328,2020-06-06 17:03:17,21191,620,13.4,21811,118,21929,67405,32.53,1,0,103,54,左營區
329,2020-06-06 17:03:17,8634,213,40.93,8847,56,8903,19983,44.55,1,0,24,23,鹽埕區
330,2020-06-06 17:03:18,7065,186,29.49,7251,46,7297,15986,45.65,1,0,18,13,旗津區
331,2020-06-06 17:03:18,20759,570,7.06,21329,112,21441,59854,35.82,1,0,228,51,鳳山區
332,2020-06-06 17:03:18,26724,685,20.62,27409,130,27539,64808,42.49,1,0,89,48,小港區
333,2020-06-06 17:03:18,16927,431,39.01,17358,91,17449,42092,41.45,1,0,42,41,新興區
334,2020-06-06 17:03:18,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
335,2020-06-06 17:03:18,13221,391,22.95,13612,99,13711,30880,44.4,1,0,51,30,林園區
336,2020-06-06 17:03:18,30739,822,19.54,31561,167,31728,73802,42.99,1,0,119,63,前鎮區
337,2020-06-06 17:03:18,26850,681,18.81,27531,130,27661,66015,41.9,1,0,116,59,苓雅區
338,2020-06-06 17:03:19,8941,230,9.41,9171,54,9225,23314,39.57,1,0,81,22,大寮區
339,2020-06-06 17:03:19,10017,280,34.21,10297,63,10360,21998,47.1,1,0,24,19,大社區
340,2020-06-06 17:03:19,10903,286,30.52,11189,56,11245,25569,43.98,1,0,32,23,大樹區
341,2020-06-06 17:03:19,10186,230,26.14,10416,46,10462,24191,43.25,1,0,28,18,鳥松區
342,2020-06-06 17:03:19,12885,352,17.42,13237,66,13303,28604,46.51,1,0,47,20,仁武區
343,2020-06-06 17:03:20,8113,264,24.9,8377,46,8423,16108,52.29,1,0,31,17,橋頭區
344,2020-06-06 17:03:20,15114,452,19.1,15566,69,15635,40036,39.05,1,0,72,38,岡山區
345,2020-06-06 17:03:21,2475,91,38.52,2566,21,2587,6067,42.64,1,0,12,11,田寮區
346,2020-06-06 17:03:21,9305,258,39.03,9563,64,9627,21083,45.66,1,0,21,19,阿蓮區
347,2020-06-06 17:03:21,9263,251,36.53,9514,78,9592,22050,43.5,1,0,25,22,燕巢區
348,2020-06-06 17:03:21,16315,515,38.45,16830,101,16931,38443,44.04,1,0,41,38,路竹區
349,2020-06-06 17:03:22,3420,82,29.23,3502,19,3521,8416,41.84,1,0,12,10,永安區
350,2020-06-06 17:03:22,8293,287,33.04,8580,57,8637,19200,44.98,1,0,24,19,湖內區
351,2020-06-06 17:03:22,4289,189,12.57,4478,39,4517,15510,29.12,1,0,32,15,美濃區
352,2020-06-06 17:03:22,10856,296,35.86,11152,61,11213,23534,47.65,1,0,28,22,梓官區
353,2020-06-06 17:03:22,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
354,2020-06-06 17:03:22,9499,279,37.23,9778,51,9829,22764,43.18,1,0,21,19,茄萣區
355,2020-06-06 17:03:22,6592,283,21.4,6875,45,6920,18445,37.52,1,0,35,22,旗山區
356,2020-06-06 17:03:23,2400,146,22.01,2546,33,2579,9315,27.69,1,0,12,10,六龜區
357,2020-06-06 17:03:23,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
358,2020-06-06 17:03:23,1107,52,21.19,1159,12,1171,4712,24.85,1,0,7,6,甲仙區
359,2020-06-06 17:03:23,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
360,2020-06-06 17:03:23,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
361,2020-06-06 17:03:23,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
362,2020-06-06 17:03:23,1989,93,19.43,2082,15,2097,7803,26.87,1,0,10,8,杉林區
363,2020-06-06 17:04:13,427983,12036,18.61,440019,2463,442482,1077168,41.08,38,5,1823,972,高雄市
364,2020-06-06 17:04:14,8634,213,40.93,8847,56,8903,19983,44.55,1,0,24,23,鹽埕區
365,2020-06-06 17:04:14,28589,744,18.87,29333,135,29468,71392,41.28,1,0,99,50,楠梓區
366,2020-06-06 17:04:14,16927,431,39.01,17358,91,17449,42092,41.45,1,0,42,41,新興區
367,2020-06-06 17:04:14,21191,620,13.4,21811,118,21929,67405,32.53,1,0,103,54,左營區
368,2020-06-06 17:04:14,20759,570,7.06,21329,112,21441,59854,35.82,1,0,228,51,鳳山區
369,2020-06-06 17:04:14,26850,681,18.81,27531,130,27661,66015,41.9,1,0,116,59,苓雅區
370,2020-06-06 17:04:14,32437,820,11.53,33257,167,33424,74773,44.7,1,0,189,61,三民區
371,2020-06-06 17:04:14,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
372,2020-06-06 17:04:14,26724,685,20.62,27409,130,27539,64808,42.49,1,0,89,48,小港區
373,2020-06-06 17:04:14,12964,335,11.43,13299,63,13362,34132,39.15,1,0,77,29,鼓山區
374,2020-06-06 17:04:14,30739,822,19.54,31561,167,31728,73802,42.99,1,0,119,63,前鎮區
375,2020-06-06 17:04:14,7065,186,29.49,7251,46,7297,15986,45.65,1,0,18,13,旗津區
376,2020-06-06 17:04:15,2475,91,38.52,2566,21,2587,6067,42.64,1,0,12,11,田寮區
377,2020-06-06 17:04:15,9499,279,37.23,9778,51,9829,22764,43.18,1,0,21,19,茄萣區
378,2020-06-06 17:04:15,15114,452,19.1,15566,69,15635,40036,39.05,1,0,72,38,岡山區
379,2020-06-06 17:04:15,10186,230,26.14,10416,46,10462,24191,43.25,1,0,28,18,鳥松區
380,2020-06-06 17:04:15,10017,280,34.21,10297,63,10360,21998,47.1,1,0,24,19,大社區
381,2020-06-06 17:04:15,13221,391,22.95,13612,99,13711,30880,44.4,1,0,51,30,林園區
382,2020-06-06 17:04:15,10903,286,30.52,11189,56,11245,25569,43.98,1,0,32,23,大樹區
383,2020-06-06 17:04:15,9305,258,39.03,9563,64,9627,21083,45.66,1,0,21,19,阿蓮區
384,2020-06-06 17:04:15,16315,515,38.45,16830,101,16931,38443,44.04,1,0,41,38,路竹區
385,2020-06-06 17:04:15,9263,251,36.53,9514,78,9592,22050,43.5,1,0,25,22,燕巢區
386,2020-06-06 17:04:15,8113,264,24.9,8377,46,8423,16108,52.29,1,0,31,17,橋頭區
387,2020-06-06 17:04:15,12885,352,17.42,13237,66,13303,28604,46.51,1,0,47,20,仁武區
388,2020-06-06 17:04:15,8941,230,9.41,9171,54,9225,23314,39.57,1,0,81,22,大寮區
389,2020-06-06 17:04:15,8293,287,33.04,8580,57,8637,19200,44.98,1,0,24,19,湖內區
390,2020-06-06 17:04:16,6592,283,21.4,6875,45,6920,18445,37.52,1,0,35,22,旗山區
391,2020-06-06 17:04:16,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
392,2020-06-06 17:04:16,3420,82,29.23,3502,19,3521,8416,41.84,1,0,12,10,永安區
393,2020-06-06 17:04:16,10856,296,35.86,11152,61,11213,23534,47.65,1,0,28,22,梓官區
394,2020-06-06 17:04:17,2400,146,22.01,2546,33,2579,9315,27.69,1,0,12,10,六龜區
395,2020-06-06 17:04:17,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
396,2020-06-06 17:04:17,1107,52,21.19,1159,12,1171,4712,24.85,1,0,7,6,甲仙區
397,2020-06-06 17:04:17,1989,93,19.43,2082,15,2097,7803,26.87,1,0,10,8,杉林區
398,2020-06-06 17:04:17,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
399,2020-06-06 17:04:17,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
400,2020-06-06 17:04:17,4289,189,12.57,4478,39,4517,15510,29.12,1,0,32,15,美濃區
401,2020-06-06 17:04:18,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
402,2020-06-06 17:05:08,28589,744,18.87,29333,135,29468,71392,41.28,1,0,99,50,楠梓區
403,2020-06-06 17:05:08,26850,681,18.81,27531,130,27661,66015,41.9,1,0,116,59,苓雅區
404,2020-06-06 17:05:08,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
405,2020-06-06 17:05:08,21191,620,13.4,21811,118,21929,67405,32.53,1,0,103,54,左營區
406,2020-06-06 17:05:08,12964,335,11.43,13299,63,13362,34132,39.15,1,0,77,29,鼓山區
407,2020-06-06 17:05:08,7065,186,29.49,7251,46,7297,15986,45.65,1,0,18,13,旗津區
408,2020-06-06 17:05:08,32437,820,11.53,33257,167,33424,74773,44.7,1,0,189,61,三民區
409,2020-06-06 17:05:08,8634,213,40.93,8847,56,8903,19983,44.55,1,0,24,23,鹽埕區
410,2020-06-06 17:05:08,427983,12036,18.61,440019,2463,442482,1077168,41.08,38,5,1823,972,高雄市
411,2020-06-06 17:05:08,26724,685,20.62,27409,130,27539,64808,42.49,1,0,89,48,小港區
412,2020-06-06 17:05:08,16927,431,39.01,17358,91,17449,42092,41.45,1,0,42,41,新興區
413,2020-06-06 17:05:08,30739,822,19.54,31561,167,31728,73802,42.99,1,0,119,63,前鎮區
414,2020-06-06 17:05:09,9305,258,39.03,9563,64,9627,21083,45.66,1,0,21,19,阿蓮區
415,2020-06-06 17:05:09,9499,279,37.23,9778,51,9829,22764,43.18,1,0,21,19,茄萣區
416,2020-06-06 17:05:09,9263,251,36.53,9514,78,9592,22050,43.5,1,0,25,22,燕巢區
417,2020-06-06 17:05:09,8113,264,24.9,8377,46,8423,16108,52.29,1,0,31,17,橋頭區
418,2020-06-06 17:05:09,8941,230,9.41,9171,54,9225,23314,39.57,1,0,81,22,大寮區
419,2020-06-06 17:05:09,13221,391,22.95,13612,99,13711,30880,44.4,1,0,51,30,林園區
420,2020-06-06 17:05:09,12885,352,17.42,13237,66,13303,28604,46.51,1,0,47,20,仁武區
421,2020-06-06 17:05:09,8293,287,33.04,8580,57,8637,19200,44.98,1,0,24,19,湖內區
422,2020-06-06 17:05:09,3420,82,29.23,3502,19,3521,8416,41.84,1,0,12,10,永安區
423,2020-06-06 17:05:09,10186,230,26.14,10416,46,10462,24191,43.25,1,0,28,18,鳥松區
424,2020-06-06 17:05:09,2475,91,38.52,2566,21,2587,6067,42.64,1,0,12,11,田寮區
425,2020-06-06 17:05:09,20759,570,7.06,21329,112,21441,59854,35.82,1,0,228,51,鳳山區
426,2020-06-06 17:05:09,10017,280,34.21,10297,63,10360,21998,47.1,1,0,24,19,大社區
427,2020-06-06 17:05:09,10903,286,30.52,11189,56,11245,25569,43.98,1,0,32,23,大樹區
428,2020-06-06 17:05:09,15114,452,19.1,15566,69,15635,40036,39.05,1,0,72,38,岡山區
429,2020-06-06 17:05:09,16315,515,38.45,16830,101,16931,38443,44.04,1,0,41,38,路竹區
430,2020-06-06 17:05:10,4289,189,12.57,4478,39,4517,15510,29.12,1,0,32,15,美濃區
431,2020-06-06 17:05:10,1107,52,21.19,1159,12,1171,4712,24.85,1,0,7,6,甲仙區
432,2020-06-06 17:05:10,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
433,2020-06-06 17:05:10,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
434,2020-06-06 17:05:10,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
435,2020-06-06 17:05:10,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
436,2020-06-06 17:05:10,1989,93,19.43,2082,15,2097,7803,26.87,1,0,10,8,杉林區
437,2020-06-06 17:05:10,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
438,2020-06-06 17:05:10,2400,146,22.01,2546,33,2579,9315,27.69,1,0,12,10,六龜區
439,2020-06-06 17:05:10,10856,296,35.86,11152,61,11213,23534,47.65,1,0,28,22,梓官區
440,2020-06-06 17:05:10,6592,283,21.4,6875,45,6920,18445,37.52,1,0,35,22,旗山區
441,2020-06-06 17:06:00,12964,335,11.43,13299,63,13362,34132,39.15,1,0,77,29,鼓山區
442,2020-06-06 17:06:00,8634,213,40.93,8847,56,8903,19983,44.55,1,0,24,23,鹽埕區
443,2020-06-06 17:06:00,21191,620,13.4,21811,118,21929,67405,32.53,1,0,103,54,左營區
444,2020-06-06 17:06:00,427983,12036,18.61,440019,2463,442482,1077168,41.08,38,5,1823,972,高雄市
445,2020-06-06 17:06:00,28589,744,18.87,29333,135,29468,71392,41.28,1,0,99,50,楠梓區
446,2020-06-06 17:06:01,13221,391,22.95,13612,99,13711,30880,44.4,1,0,51,30,林園區
447,2020-06-06 17:06:01,30739,822,19.54,31561,167,31728,73802,42.99,1,0,119,63,前鎮區
448,2020-06-06 17:06:01,7065,186,29.49,7251,46,7297,15986,45.65,1,0,18,13,旗津區
449,2020-06-06 17:06:01,8941,230,9.41,9171,54,9225,23314,39.57,1,0,81,22,大寮區
450,2020-06-06 17:06:01,16927,431,39.01,17358,91,17449,42092,41.45,1,0,42,41,新興區
451,2020-06-06 17:06:01,26850,681,18.81,27531,130,27661,66015,41.9,1,0,116,59,苓雅區
452,2020-06-06 17:06:01,26724,685,20.62,27409,130,27539,64808,42.49,1,0,89,48,小港區
453,2020-06-06 17:06:01,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
454,2020-06-06 17:06:01,32437,820,11.53,33257,167,33424,74773,44.7,1,0,189,61,三民區
455,2020-06-06 17:06:01,20759,570,7.06,21329,112,21441,59854,35.82,1,0,228,51,鳳山區
456,2020-06-06 17:06:02,10186,230,26.14,10416,46,10462,24191,43.25,1,0,28,18,鳥松區
457,2020-06-06 17:06:02,10017,280,34.21,10297,63,10360,21998,47.1,1,0,24,19,大社區
458,2020-06-06 17:06:02,10903,286,30.52,11189,56,11245,25569,43.98,1,0,32,23,大樹區
459,2020-06-06 17:06:02,12885,352,17.42,13237,66,13303,28604,46.51,1,0,47,20,仁武區
460,2020-06-06 17:06:03,9499,279,37.23,9778,51,9829,22764,43.18,1,0,21,19,茄萣區
461,2020-06-06 17:06:03,9263,251,36.53,9514,78,9592,22050,43.5,1,0,25,22,燕巢區
462,2020-06-06 17:06:03,15114,452,19.1,15566,69,15635,40036,39.05,1,0,72,38,岡山區
463,2020-06-06 17:06:03,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
464,2020-06-06 17:06:03,8293,287,33.04,8580,57,8637,19200,44.98,1,0,24,19,湖內區
465,2020-06-06 17:06:03,10856,296,35.86,11152,61,11213,23534,47.65,1,0,28,22,梓官區
466,2020-06-06 17:06:03,2475,91,38.52,2566,21,2587,6067,42.64,1,0,12,11,田寮區
467,2020-06-06 17:06:03,8113,264,24.9,8377,46,8423,16108,52.29,1,0,31,17,橋頭區
468,2020-06-06 17:06:03,3420,82,29.23,3502,19,3521,8416,41.84,1,0,12,10,永安區
469,2020-06-06 17:06:03,9305,258,39.03,9563,64,9627,21083,45.66,1,0,21,19,阿蓮區
470,2020-06-06 17:06:03,6592,283,21.4,6875,45,6920,18445,37.52,1,0,35,22,旗山區
471,2020-06-06 17:06:03,16315,515,38.45,16830,101,16931,38443,44.04,1,0,41,38,路竹區
472,2020-06-06 17:06:03,4289,189,12.57,4478,39,4517,15510,29.12,1,0,32,15,美濃區
473,2020-06-06 17:06:03,2400,146,22.01,2546,33,2579,9315,27.69,1,0,12,10,六龜區
474,2020-06-06 17:06:04,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
475,2020-06-06 17:06:04,1989,93,19.43,2082,15,2097,7803,26.87,1,0,10,8,杉林區
476,2020-06-06 17:06:04,1107,52,21.19,1159,12,1171,4712,24.85,1,0,7,6,甲仙區
477,2020-06-06 17:06:04,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
478,2020-06-06 17:06:05,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
479,2020-06-06 17:06:05,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
480,2020-06-06 17:06:55,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
481,2020-06-06 17:06:55,38459,951,13.67,39410,209,39619,90932,43.57,1,0,189,70,三民區
482,2020-06-06 17:06:55,491697,13757,21.38,505454,2874,508328,1232532,41.24,38,8,1823,1086,高雄市
483,2020-06-06 17:06:55,7800,210,32.56,8010,50,8060,17456,46.17,1,0,18,14,旗津區
484,2020-06-06 17:06:55,32714,848,21.59,33562,156,33718,80986,41.63,1,0,99,56,楠梓區
485,2020-06-06 17:06:55,15423,381,13.6,15804,81,15885,39846,39.87,1,0,77,33,鼓山區
486,2020-06-06 17:06:55,16927,431,39.01,17358,91,17449,42092,41.45,1,0,42,41,新興區
487,2020-06-06 17:06:55,31629,822,24.41,32451,155,32606,76464,42.64,1,0,89,56,小港區
488,2020-06-06 17:06:55,24451,694,15.46,25145,129,25274,76099,33.21,1,0,103,59,左營區
489,2020-06-06 17:06:55,24164,678,8.22,24842,135,24977,68424,36.5,1,0,228,58,鳳山區
490,2020-06-06 17:06:55,31753,824,22.25,32577,154,32731,78925,41.47,1,0,116,69,苓雅區
491,2020-06-06 17:06:55,38807,1029,24.67,39836,213,40049,92747,43.18,1,0,119,76,前鎮區
492,2020-06-06 17:06:55,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
493,2020-06-06 17:06:56,9499,279,37.23,9778,51,9829,22764,43.18,1,0,21,19,茄萣區
494,2020-06-06 17:06:56,9263,251,36.53,9514,78,9592,22050,43.5,1,0,25,22,燕巢區
495,2020-06-06 17:06:56,8779,299,34.98,9078,60,9138,20128,45.4,1,0,24,20,湖內區
496,2020-06-06 17:06:56,18461,543,23.33,19004,96,19100,48162,39.66,1,0,72,45,岡山區
497,2020-06-06 17:06:56,11762,303,32.93,12065,65,12130,27653,43.87,1,0,32,25,大樹區
498,2020-06-06 17:06:56,10530,297,35.96,10827,67,10894,23245,46.87,1,0,24,20,大社區
499,2020-06-06 17:06:56,2475,91,38.52,2566,21,2587,6067,42.64,1,0,12,11,田寮區
500,2020-06-06 17:06:56,11523,285,12.13,11808,70,11878,29475,40.3,1,0,81,27,大寮區
501,2020-06-06 17:06:56,10711,339,32.88,11050,57,11107,21043,52.78,1,0,31,21,橋頭區
502,2020-06-06 17:06:56,4202,104,35.92,4306,21,4327,10008,43.24,1,0,12,11,永安區
503,2020-06-06 17:06:56,11464,270,29.42,11734,57,11791,27322,43.16,1,0,28,20,鳥松區
504,2020-06-06 17:06:56,16441,473,28.53,16914,133,17047,38321,44.48,1,0,51,36,林園區
505,2020-06-06 17:06:56,9305,258,39.03,9563,64,9627,21083,45.66,1,0,21,19,阿蓮區
506,2020-06-06 17:06:56,16900,538,39.83,17438,108,17546,39643,44.26,1,0,41,39,路竹區
507,2020-06-06 17:06:56,17011,460,23.0,17471,93,17564,38144,46.05,1,0,47,26,仁武區
508,2020-06-06 17:06:57,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
509,2020-06-06 17:06:57,2400,146,22.01,2546,33,2579,9315,27.69,1,0,12,10,六龜區
510,2020-06-06 17:06:57,5477,245,16.06,5722,50,5772,19301,29.91,1,0,32,18,美濃區
511,2020-06-06 17:06:57,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
512,2020-06-06 17:06:57,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
513,2020-06-06 17:06:57,8131,344,26.39,8475,54,8529,22837,37.35,1,0,35,27,旗山區
514,2020-06-06 17:06:57,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
515,2020-06-06 17:06:57,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
516,2020-06-06 17:06:57,12252,344,40.47,12596,69,12665,26560,47.68,1,0,28,25,梓官區
517,2020-06-06 17:06:57,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
518,2020-06-06 17:06:57,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
519,2020-06-06 17:07:48,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
520,2020-06-06 17:07:48,31753,824,22.25,32577,154,32731,78925,41.47,1,0,116,69,苓雅區
521,2020-06-06 17:07:48,16927,431,39.01,17358,91,17449,42092,41.45,1,0,42,41,新興區
522,2020-06-06 17:07:48,24451,694,15.46,25145,129,25274,76099,33.21,1,0,103,59,左營區
523,2020-06-06 17:07:48,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
524,2020-06-06 17:07:48,32714,848,21.59,33562,156,33718,80986,41.63,1,0,99,56,楠梓區
525,2020-06-06 17:07:48,491697,13757,21.38,505454,2874,508328,1232532,41.24,38,8,1823,1086,高雄市
526,2020-06-06 17:07:48,15423,381,13.6,15804,81,15885,39846,39.87,1,0,77,33,鼓山區
527,2020-06-06 17:07:48,38459,951,13.67,39410,209,39619,90932,43.57,1,0,189,70,三民區
528,2020-06-06 17:07:49,11523,285,12.13,11808,70,11878,29475,40.3,1,0,81,27,大寮區
529,2020-06-06 17:07:49,16441,473,28.53,16914,133,17047,38321,44.48,1,0,51,36,林園區
530,2020-06-06 17:07:49,7800,210,32.56,8010,50,8060,17456,46.17,1,0,18,14,旗津區
531,2020-06-06 17:07:49,38807,1029,24.67,39836,213,40049,92747,43.18,1,0,119,76,前鎮區
